day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied A-,num supplied A+,num supplied B-,num supplied B+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests A-,num requests A+,num requests B-,num requests B+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D,num mismatches C,num mismatches c,num mismatches E,num mismatches e
0,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,1.0,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.0,1,0,0.0,1,0,0,0,0,0,0,0
1,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.995,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180.0,3,0,0.0,3,0,0,0,0,0,0,0
2,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.990025,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780.1886,13,0,0.0,13,0,0,0,1,1,0,1
3,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.985074875,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-971.1755,16,1,0.0,17,0,0,0,1,2,0,0
4,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9801495006250001,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1092.1234,18,1,0.0,19,0,0,0,0,1,3,4
5,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9752487531218751,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2651.6462,44,1,0.0,45,0,0,0,0,0,2,2
6,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9703725093562657,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3180.3688999999995,53,0,0.0,53,0,0,0,1,0,0,4
7,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9655206468094844,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3120.0,52,0,0.0,52,0,0,0,0,0,0,0
8,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.960693043575437,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.9184,27,0,0.0,27,0,0,0,1,1,2,4
9,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9558895783575597,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1282.4412,21,2,0.0,23,0,0,0,1,0,1,2
10,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9511101304657719,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.0,26,0,0.0,26,0,0,0,0,0,0,0
11,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.946354579813443,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0705,23,0,0.0,23,0,0,0,0,1,0,0
12,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9416228069143757,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0836,25,0,0.0,25,0,0,0,0,0,0,1
13,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9369146928798039,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.31,25,0,0.0,25,0,0,0,0,1,1,0
14,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9322301194154049,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.0836,30,0,0.0,30,0,0,0,0,0,0,1
15,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9275689688183278,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1331.3936,22,1,0.0,23,0,0,0,0,1,1,1
16,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9229311239742362,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1151.2231,19,1,0.0,20,0,0,0,2,1,0,1
17,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.918316468354365,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1140.0836,19,0,0.0,19,0,0,0,0,0,0,1
18,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9137248860125932,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1511.3935999999999,25,1,0.0,26,0,0,0,0,1,1,1
19,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9091562615825302,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.1181,24,0,0.0,24,0,0,0,1,0,0,1
20,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9046104802746175,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.1671999999999,25,0,0.0,25,0,0,0,0,0,0,2
21,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.9000874278732445,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.479,26,0,0.0,26,0,0,0,0,0,2,0
22,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8955869907338783,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2880.0705,48,0,0.0,48,0,0,0,0,1,0,0
23,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8911090557802088,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0,25,0,0.0,25,0,0,0,0,0,0,0
24,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8866535105013078,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2591.0,43,1,0.0,44,0,0,0,0,0,0,0
25,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8822202429488013,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.1181,32,0,0.0,32,0,0,0,1,0,0,1
26,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8778091417340573,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2460.3231,41,0,0.0,41,0,0,0,0,0,1,1
27,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8734200960253871,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.0,27,0,0.0,27,0,0,0,0,0,0,0
28,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8690529955452602,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2220.0705,37,0,0.0,37,0,0,0,0,1,0,0
29,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8647077305675338,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2040.0,34,0,0.0,34,0,0,0,0,0,0,0
30,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8603841919146962,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1691.2395000000001,28,1,0.0,29,0,0,0,0,0,1,0
31,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8560822709551227,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280.0,38,0,0.0,38,0,0,0,0,0,0,0
32,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.851801859600347,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1140.5626,19,0,0.0,19,0,0,0,0,0,2,1
33,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8475428503023453,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2160.3231,36,0,0.0,36,0,0,0,0,0,1,1
34,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8433051360508336,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3050.0,25,0,1550.0,25,0,0,0,0,0,0,0
35,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8390886103705794,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.0836,32,0,0.0,32,0,0,0,0,0,0,1
36,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8348931673187264,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.3445,25,0,0.0,25,0,0,0,1,1,1,0
37,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8307187014821328,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2200.4772000000003,36,0,40.0,36,0,0,0,0,1,1,2
38,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8265651079747222,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1039.0836,17,0,19.0,17,0,0,0,0,0,0,1
39,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8224322824348486,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2135.2395,33,1,144.0,34,0,0,0,0,0,1,0
40,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8183201210226743,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1526.0705,25,0,26.0,25,0,0,0,0,1,0,0
41,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8142285204175609,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2359.0836,35,0,259.0,35,0,0,0,0,0,0,1
42,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.810157377815473,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.2395000000001,21,0,0.0,21,0,0,0,0,0,1,0
43,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8061065909263957,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2106.0705,32,1,175.0,33,0,0,0,0,1,0,0
44,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.8020760579717637,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1271.0,21,1,0.0,22,0,0,0,0,0,0,0
45,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.798065677681905,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2009.3231,31,0,149.0,31,0,0,0,0,0,1,1
46,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7940753492934954,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.1671999999999,27,0,0.0,27,0,0,0,0,0,0,2
47,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7901049725470279,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3065.6462,47,0,245.0,47,0,0,0,0,0,2,2
48,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7861544476842928,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1680.0,28,0,0.0,28,0,0,0,0,0,0,0
49,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7822236754458713,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2918.6429,45,0,218.0,45,0,0,0,2,0,1,4
50,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.778312557068642,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1571.3231,26,1,0.0,27,0,0,0,0,0,1,1
51,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7744209942832988,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2244.3231,35,0,144.0,35,0,0,0,0,0,1,1
52,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7705488893118823,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.2395000000001,30,0,0.0,30,0,0,0,0,0,1,0
53,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7666961448653229,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1604.0836,25,0,104.0,25,0,0,0,0,0,0,1
54,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7628626641409962,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1680.0,28,0,0.0,28,0,0,0,0,0,0,0
55,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7590483508202912,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1460.0,23,0,80.0,23,0,0,0,0,0,0,0
56,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7552531090661897,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.21,24,0,0.0,24,0,0,0,2,2,0,0
57,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7514768435208588,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1676.0,27,0,56.0,27,0,0,0,0,0,0,0
58,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7477194593032545,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2340.4411999999998,39,0,0.0,39,0,0,0,1,0,1,2
59,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7439808620067382,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1295.2395,21,1,24.0,22,0,0,0,0,0,1,0
60,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7402609576967045,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.1181000000001,22,0,0.0,22,0,0,0,1,0,0,1
61,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.736559652908221,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.3067,26,0,0.0,26,0,0,0,2,1,0,2
62,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7328768546436799,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2340.2395,39,0,0.0,39,0,0,0,0,0,1,0
63,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7292124703704616,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1221.0,20,0,21.0,20,0,0,0,0,0,0,0
64,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7255664080186093,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1331.3805,22,1,0.0,23,0,0,0,0,2,1,0
65,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7219385759785162,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1770.105,29,0,30.0,29,0,0,0,1,1,0,0
66,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7183288830986236,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1020.1886,17,0,0.0,17,0,0,0,1,1,0,1
67,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7147372386831305,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2320.1180999999997,38,0,40.0,38,0,0,0,1,0,0,1
68,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7111635524897149,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.2377,26,0,0.0,26,0,0,0,0,1,0,2
69,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7076077347272662,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2664.1672,27,0,1044.0,27,0,0,0,0,0,0,2
70,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7040696960536299,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.2377000000001,26,0,0.0,26,0,0,0,0,1,0,2
71,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.7005493475733617,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1484.0,23,0,104.0,23,0,0,0,0,0,0,0
72,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.697046600835495,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.2395000000001,27,0,0.0,27,0,0,0,0,0,1,0
73,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6935613678313175,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1941.1886,31,1,70.0,32,0,0,0,1,1,0,1
74,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6900935609921609,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.0,24,0,0.0,24,0,0,0,0,0,0,0
75,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6866430931872001,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2350.0,36,0,190.0,36,0,0,0,0,0,0,0
76,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6832098777212641,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.105,25,0,0.0,25,0,0,0,1,1,0,0
77,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6797938283326578,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.3935999999999,27,0,300.0,27,0,0,0,0,1,1,1
78,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6763948591909945,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-911.0,15,1,0.0,16,0,0,0,0,0,0,0
79,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6730128848950395,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1603.1886,25,1,92.0,26,0,0,0,1,1,0,1
80,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6696478204705644,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-840.3231,14,0,0.0,14,0,0,0,0,0,1,1
81,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6662995813682115,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1495.0705,22,0,175.0,22,0,0,0,0,1,0,0
82,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6629680834613705,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.3231,22,0,0.0,22,0,0,0,0,0,1,1
83,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6596532430440636,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1885.0,29,0,145.0,29,0,0,0,0,0,0,0
84,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6563549768288433,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.0,30,0,60.0,30,0,0,0,0,0,0,0
85,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.653073201944699,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1981.1886,31,1,110.0,32,0,0,0,1,1,0,1
86,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6498078359349755,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1616.1541,26,0,56.0,26,0,0,0,0,1,0,1
87,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,365,70,0,0.995,0.01,0.6465587967553006,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1890.0,30,0,90.0,30,0,0,0,0,0,0,0
